linie,statie,cod_statie,conexiune_linii,directie
460_7,PARC INDUSTRIAL,4237,"460,",down
460_8,FORTULUI,4238,"460,",down
460_9,C.F.R. CENTURA,474,"304,460,460B,697,",down
460_10,BD. PETRILA,650,"304,460,697,",down
460_11,BUZIAS,651,"304,460,697,",down
460_12,DOI COCOSI,652,"304,460,697,",down
460_13,STRAND STRAULESTI,4613,"205,304,460,460B,697,",down
460_14,CIMITIRUL STRAULESTI,1824,"205,304,460,460B,697,",down
460_15,PRECIZIA,2418,"205,304,460,460B,697,",down
460_16,LAROMET,1825,"112,460,460B,697,",down
460_17,JIMBOLIA,1230,"112,460,460B,697,",down
460_18,PARCUL BAZILESCU,3012,"112,460,460B,697,",down
460_19,TEATRUL MASCA,3111,"112,460,460B,697,",down
460_20,BD. GLORIEI,1202,"460,460B,",down
460_21,NEATARNARII,2787,"331,460,460B,",down
460_22,IZBICENI,1233,"331,460,460B,",down
460_23,CARTIER DAMAROAIA,2657,"331,460,460B,",down
462_0,CARTIER DAMAROAIA,2637,"331,460,460B,",up
462_1,IZBICENI,1217,"460,460B,",up
462_2,NEATARNARII,4135,"460,460B,",up
462_3,BD. GLORIEI,1219,"112,460,460B,697,",up
462_4,TEATRUL MASCA,3112,"112,460,460B,697,",up
462_5,PARCUL BAZILESCU,3011,"112,460,460B,697,",up
462_6,JIMBOLIA,1221,"112,460,460B,697,",up
462_7,LAROMET,1797,"205,304,460,460B,697,",up
462_8,PRECIZIA,2420,"205,304,460,460B,697,",up
462_9,CIMITIRUL STRAULESTI,1798,"205,304,460,460B,697,",up
462_10,STRAND STRAULESTI,4074,"205,304,460,460B,697,",up
462_11,CFR CENTURA,276,"304,460,460B,697,",up
462_12,FERMA AVICOLA,2659,"460B,",up
462_13,BUCIUMENI,2660,"460B,",up
462_14,DRUMUL RAZBOIENI,4033,"460B,",up
462_15,DRUMUL CIOCANESTI,2661,"460B,",up
462_16,POSTA,2662,"460B,",up
462_17,LICEUL DUMITRU DUMITRESCU,4312,"460B,",up
462_18,ORAS BUFTEA,2663,"460B,",up
462_0,ORAS BUFTEA,427,"460B,",down
462_1,LICEUL DUMITRU DUMITRESCU,4313,"460B,",down
462_2,POSTA,2664,"460B,",down
462_3,DRUMUL CIOCANESTI,2665,"460B,",down
462_4,DRUMUL RAZBOIENI,4314,"460B,",down
462_5,BUCIUMENI,2666,"460B,",down
462_6,FERMA AVICOLA,2667,"460B,",down
462_7,C.F.R. CENTURA,474,"304,460,460B,697,",down
462_8,STRAND STRAULESTI,4613,"205,304,460,460B,697,",down
462_9,CIMITIRUL STRAULESTI,1824,"205,304,460,460B,697,",down
462_10,PRECIZIA,2418,"205,304,460,460B,697,",down
462_11,LAROMET,1825,"112,460,460B,697,",down
462_12,JIMBOLIA,1230,"112,460,460B,697,",down
462_13,PARCUL BAZILESCU,3012,"112,460,460B,697,",down
462_14,TEATRUL MASCA,3111,"112,460,460B,697,",down
462_15,BD. GLORIEI,1202,"460,460B,",down
462_16,NEATARNARII,2787,"331,460,460B,",down
462_17,IZBICENI,1233,"331,460,460B,",down
462_18,CARTIER DAMAROAIA,2657,"331,460,460B,",down
