stop_id,stop_long,stop_lat,stop_name
4469,26.045136,44.373709,LIVEZII
2807,26.042386,44.36916,FACULTATIVA
1861,26.010984,44.489824,SOLD. ADRIAN PATRU
1862,26.017411,44.487264,MAICA  TEOFANA
3129,26.024009,44.484544,MEZES
3485,26.029025,44.482626,MARMUREI
3642,26.034925,44.4802,CRINULUI
3644,26.038424,44.47879,MINERVA
3138,26.043428,44.476802,BD. BUCURESTII NOI
839,26.048043,44.473163,CARPATI
3170,26.051788,44.470508,CLABUCET
3478,26.04009,44.365268,ROCON
2096,26.038104,44.361767,PASAJ C.F.R MAGURELE
2097,26.033717,44.354538,ATOMISTILOR 94
2098,26.030952,44.350654,FACULTATEA DE FIZICA
2122,26.029248,44.348467,A.C.R.
4347,26.021207,44.342439,POD CIOROGARLA
2257,26.005734,44.330618,BUFET
2258,26.003175,44.327439,DUMITRANA
2281,25.999043,44.324213,S.C. ISPAS MARIN
2259,25.997771,44.322924,SCOALA GENERALA
3636,25.994097,44.324739,SAT DUMITRANA
3635,25.989189,44.329532,SAT PRUNI
3637,25.994336,44.324507,SAT DUMITRANA
2260,25.997752,44.322792,SCOALA GENERALA
2282,25.999247,44.324251,S.C. ISPAS MARIN
2261,26.003017,44.327278,DUMITRANA
2262,26.005743,44.330495,BUFET
4348,26.02097,44.342458,POD CIOROGARLA
2263,,,A.C.R.
2102,26.030949,44.350514,FACULTATEA DE FIZICA
2103,26.033935,44.354797,ATOMISTILOR 45
2104,26.038414,44.362134,PASAJ C.F.R MAGURELE
3479,26.060814,44.291252,ROCON
3271,26.043912,44.371595,CIMITIRUL MAGURELE
4470,26.045365,44.373936,LIVEZII
2105,26.0465,44.37594,I.A.I. MAGURELE
3353,26.046678,44.379805,PECINISCA
2106,26.046483,44.381617,CURTEA DE ARGES
3143,26.046899,44.384423,SLATINA
2107,26.047424,44.388396,SOSEAUA VARTEJULUI
2108,26.048142,44.393758,VENUS
2635,26.048801,44.39933,SOSEAUA ALEXANDRIEI
3469,26.050504,44.401715,TACERII
2636,26.053964,44.408831,MANEA SERBAN
964,26.055348,44.411544,TRIMBITEI
811,26.057396,44.415762,PIATA 13 SEPTEMBRIE
1962,26.057703,44.418106,PETRE ISPIRESCU
1963,26.051746,44.416261,CIMITIRUL GHENCEA
3459,26.045641,44.415002,GHENCEA
4418,25.935264,44.404164,FOISORULUI
4419,25.930398,44.406189,CRAITEI
4420,25.925748,44.40687,SIPOTUL APELOR
4421,,,ALUNISULUI
4422,25.917704,44.407526,CIOCARLIEI
4423,,,STADION
4424,25.910869,44.400341,GRADINITA DOMNESTI
4425,25.906513,44.39902,MARTE
4426,25.901725,44.395685,NEPTUN
4427,25.895676,44.391526,ORHIDEELOR
4428,25.888557,44.386668,POIANA IZVOARELOR
4429,25.885351,44.384527,BUCEGI
4430,25.88122,44.383435,MARINARILOR
4431,25.876317,44.38254,PADURARILOR
4432,25.871132,44.381588,TRANSILVANIEI
4433,25.870482,44.379413,TEGHES
3652,26.045176,44.398802,DEPOUL ALEXANDRIA
4434,25.871444,44.38158,TRANSILVANIEI
4435,25.876721,44.382569,PADURARILOR
4436,25.881809,44.383495,MARINARILOR
4437,25.885561,44.384589,BUCEGI
4438,25.888265,44.386389,POIANA IZVOARELOR
4439,25.896013,44.391678,ORHIDEELOR
4440,25.901944,44.395761,NEPTUN
4441,25.907,44.399136,JUPITER
4442,25.911417,44.404674,CARTIERUL NOU
4443,25.918035,44.407466,CIOCARLIEI
4444,25.922548,44.40708,ALUNISULUI
4445,25.926194,44.406797,SIPOTUL APELOR
193,26.076556,44.484446,GARA BANEASA
2134,26.015369,44.352517,MAGAZIN
2085,26.035478,44.395183,TEIULUI
3048,26.031662,44.394109,PENITENCIARUL RAHOVA
3420,26.028581,44.393262,ALBOTESTI
667,26.025264,44.392382,GLADIOLELOR
668,26.019318,44.390671,CELOFIBREI
4459,26.01117,44.388371,SMARDAN
4066,26.001977,44.385794,PECO
4094,25.98839,44.38153,POD CENTURA
2702,25.984875,44.378279,FABRICA DE MARGARINA
2703,25.982733,44.376265,DUMBRAVENI
670,25.97795,44.372215,GRIVITEI
2704,25.973684,44.368795,PRIMARIA BRAGADIRU
4606,,,BRAGADIRU
3456,26.071851,44.476031,PIATA PRESEI
2125,26.020473,44.351289,UNIRII
960,26.008058,44.352188,FACULTATIVA
2174,26.020366,44.35127,UNIRII
2187,26.028276,44.34825,A.C.R.
4600,,,CRIZANTEMELOR
3211,25.948324,44.393156,SCOALA OLTENI
3212,25.934065,44.389198,CIMITIR CALTUNA
4577,25.931175,44.384825,STRADA SABARULUI NR. 155
1217,26.046146,44.487054,IZBICENI
1219,26.040208,44.48389,BD. GLORIEI
3011,26.036195,44.489045,PARCUL BAZILESCU
1797,26.029657,44.493553,LAROMET
1798,26.024031,44.50237,CIMITIRUL STRAULESTI
272,26.025355,44.506939,DOI COCOSI
274,26.018955,44.512411,BD. PETRILA
4340,,,FACULTATEA DE FIZICA
4589,25.957745,44.403121,PUTUL OLTENI
4598,,,STR. CIOROGARLEI
4602,,,CIOCARLIEI 79
4576,25.92964,44.387422,GRADINITA NR. 2
2637,26.051564,44.488245,CARTIER DAMAROAIA
4135,26.043495,44.485406,NEATARNARII
3112,26.03857,44.485994,TEATRUL MASCA
1221,26.033541,44.492432,JIMBOLIA
2420,26.029496,44.497666,PRECIZIA
4074,26.025062,44.502959,STRAND STRAULESTI
273,26.021563,44.510173,BUZIAS
276,26.015328,44.515571,CFR CENTURA
3216,25.948611,44.39329,SCOALA OLTENI
4599,,,STRADA CIOROGARLEI
4601,,,CRIZANTEMELOR
4590,25.957693,44.40304,PUTUL OLTENI
1248,25.981286,44.407336,CIMITIRUL GHENCEA 2
4086,25.992777,44.408488,CARTIERUL LATIN
4466,25.996505,44.409417,MAGNOLIEI
2660,25.965211,44.546945,BUCIUMENI
2661,25.951477,44.558536,DRUMUL CIOCANESTI
4229,26.014053,44.516655,FORTULUI
4230,26.011727,44.518643,PARC INDUSTRIAL
4231,26.005585,44.523742,PARCUL BRANCOVENESC
4232,26.000473,44.52869,PALATUL MOGOSOAIA
1805,25.99775,44.531456,PRIMARIA MOGOSOAIA
1397,25.9955,44.533728,AVICOLA
1807,25.990219,44.536266,S.M.A MOGOSOAIA
4233,25.983083,44.53942,STADION FRF
4239,25.979778,44.540808,PREVENTORIU
2659,25.970249,44.544258,FERMA AVICOLA
4033,25.957203,44.554756,DRUMUL RAZBOIENI
2662,25.948897,44.562556,POSTA
474,26.015256,44.515442,C.F.R. CENTURA
650,26.018966,44.512257,BD. PETRILA
651,26.022059,44.509576,BUZIAS
652,26.024992,44.506941,DOI COCOSI
4613,,,STRAND STRAULESTI
1824,26.027114,44.500324,CIMITIRUL STRAULESTI
2418,26.029487,44.497258,PRECIZIA
1825,26.03114,44.495119,LAROMET
1230,26.033935,44.491426,JIMBOLIA
3012,26.036973,44.487621,PARCUL BAZILESCU
3111,26.036374,44.488904,TEATRUL MASCA
1202,26.041734,44.484196,BD. GLORIEI
2787,26.000522,44.496078,NEATARNARII
1233,26.047245,44.487578,IZBICENI
2657,26.050741,44.488158,CARTIER DAMAROAIA
4312,25.943348,44.571591,LICEUL DUMITRU DUMITRESCU
2663,25.940602,44.575844,ORAS BUFTEA
427,25.940749,44.575559,ORAS BUFTEA
4313,25.943355,44.571444,LICEUL DUMITRU DUMITRESCU
2664,25.949375,44.561659,POSTA
2665,25.951407,44.558484,DRUMUL CIOCANESTI
4314,25.956932,44.554812,DRUMUL RAZBOIENI
2666,25.96578,44.546479,BUCIUMENI
2667,25.971438,44.543737,FERMA AVICOLA
