stop_id,stop_long,stop_lat,stop_name
477,26.076764,44.434799,POD EROILOR
2242,26.085143,44.433309,POD HASDEU
1083,26.097112,44.4293,PIATA NATIUNILE UNITE
2805,26.072918,44.436526,SPITALUL UNIVERSITAR
1041,26.080802,44.433608,FACULTATEA MEDICINA VETERINARA
1082,26.090799,44.432952,POD IZVOR
3680,,,COSTISA
2548,26.03481,44.414086,BRASOV
3487,26.044412,44.415109,GHENCEA
2565,26.048162,44.415374,GARLENI
1973,26.052658,44.416334,CIMITIRUL GHENCEA
2989,26.059848,44.418572,PETRE ISPIRESCU
1102,26.066446,44.420833,SEBASTIAN
1103,26.070648,44.422342,SOSEAUA PROGRESULUI
2779,26.071912,44.424697,SPITALUL DR. BURGHELE
1913,26.122928,44.4252,LUCIAN BLAGA
1812,26.125198,44.420559,BUCURESTI MALL
342,26.132849,44.414433,CALEA VITAN
4495,26.139385,44.408858,COMPLEX COMERCIAL VITAN
1988,26.123253,44.423127,PIATA VITAN
1992,26.128691,44.417553,ZIZIN
1516,26.135865,44.411225,STADION OLIMPIA
4463,26.145443,44.40683,ENERGETICIENILOR
4212,,,C.E.T. SUD VITAN
1519,26.148093,44.405637,C.E.T. SUD VITAN
1593,26.139122,44.359131,VULCAN BERCENI
3382,26.132149,44.366991,DUMITRU BRUMARESCU
3528,26.125901,44.365546,METRO BERCENI
3508,26.121975,44.373544,EDITURA ARAMIS
2192,26.134862,44.379367,CARTIER APARATORII PATRIEI
2193,26.1405,44.370304,BD. METALURGIEI
1331,26.145657,44.365364,I. M. G. B. POARTA 2
1624,26.140416,44.385508,SOSEAUA VITAN BARZESTI
4107,26.146784,44.38348,ROMPRIM
4106,26.145619,44.384023,ROMPRIM
1072,26.140114,44.386768,SOSEAUA OLTENITEI
1594,26.13606,44.362907,I.M.G.B. POARTA 3
4329,,,BD. METALURGIEI 136
1336,26.123046,44.371335,SERE
315,26.137577,44.375719,COMISANI
1330,26.143286,44.368353,I.M.G.B. POARTA 1
2891,26.148767,44.361316,UPETROLAM
3357,26.12309,44.408478,POD MIHAI BRAVU
1405,26.128002,44.412425,PENES CURCANUL
1886,26.13141,44.415854,SOSEAUA MIHAI BRAVU
1892,26.128327,44.418082,ZIZIN
1813,,,BUCURESTI MALL
1907,26.123496,44.423344,PIATA VITAN
1534,26.097161,44.443215,NICOLAE GOLESCU
1910,26.089174,44.443998,CALEA GRIVITEI
4370,,,MIRCEA VULCANESCU
735,26.06396,44.429553,SOSEAUA PANDURILOR
736,26.058416,44.426524,LT. NICOLAE GAINA
2039,26.047125,44.423092,FAVORIT
2041,26.041123,44.418488,DRUMETUL
4609,,,GARA BASARAB
3673,26.068108,44.44487,PRIMARIA SECTOR 6
4361,,,SOS. BERCENI 104 S
3987,,,SOS. BERCENI 104
4331,,,SOSEAUA DE CENTURA
2749,,,FACULTATIVA
2194,,,FACULTATIVA
2479,,,REMAT
963,,,PECO SILFLOR MOVE
2077,26.097585,44.445557,PIATA ROMANA
1374,26.093499,44.440274,LUTERANA
3376,26.083323,44.44329,POPA TATU
1376,26.080382,44.4398,BERZEI
2671,26.060516,44.428497,DRUMUL SARII
737,26.051206,44.425288,ORIZONT
4498,26.047095,44.419448,1 MAI
3106,,,CALEA GIULESTI
905,26.078396,44.444725,MINISTERUL TRANSPORTURILOR
2836,26.082042,44.445587,BUZESTI
3293,26.091656,44.445653,CALEA VICTORIEI
317,26.100631,44.446652,LICEUL EC. VIRGIL MADGEARU
1158,26.112926,44.445147,PIATA GEMENI
813,26.120487,44.440225,FOISORUL DE FOC
3361,26.120257,44.430136,MATEI BASARAB
215,,,AUREL VLAICU
3084,,,ANCUTA BANEASA
1154,26.101217,44.462293,GEORGE CALINESCU
904,26.078196,44.44226,BD. DINICU GOLESCU
205,26.07578,44.447069,GARA DE NORD
2841,26.089028,44.444749,BD.DACIA
3268,26.09589,44.446761,PIATA ROMANA
3568,26.108554,44.445934,PIATA SPANIEI
812,26.118742,44.443662,CALEA MOSILOR
3359,26.12064,44.432642,HALA TRAIAN
3362,26.118829,44.425293,BD.UNIRII
1348,26.103964,44.474935,SOSEAUA FABRICA DE GLUCOZA
1354,26.101871,44.465445,MIRCEA ELIADE
287,26.10087,44.460084,PIATA FLOREASCA
4450,26.104006,44.452809,STADIONUL DINAMO
2487,26.134455,44.439947,PIATA IANCULUI
1156,26.100676,44.454149,SOSEAUA STEFAN CEL MARE
2341,26.107639,44.447755,TEATRUL METROPOLIS
2486,26.123826,44.439455,SCOALA IANCULUI
3373,26.120774,44.431287,MATEI BASARAB
3374,26.121105,44.43346,HALA TRAIAN
800,26.120958,44.44059,FOISORUL DE FOC
801,26.117656,44.444189,CALEA MOSILOR
802,26.111257,44.445605,PIATA GEMENI
3569,26.107405,44.44621,PIATA SPANIEI
2409,26.100353,44.446845,CALEA DOROBANTILOR
803,26.09673,44.447365,PIATA ROMANA
4541,,,FIROS
4543,,,COMAT AUTO
2579,26.001762,44.428343,C.F.R. COTROCENI
899,26.013271,44.434098,APUSULUI
692,26.021559,44.433869,PIATA GORJULUI
697,26.029764,44.43405,VETERANILOR
2489,26.138422,44.428128,GHEORGHE PETRASCU
2490,26.137421,44.425663,BABA NOVAC
1410,26.13624,44.419589,CALEA DUDESTI
4608,,,C.E.T. VEST MILITARI
4542,,,ITIA
4337,,,VALEA CASCADELOR
2580,26.007395,44.433818,AUTOGARA MILITARI
681,26.015192,44.434098,VALEA LUNGA
1285,26.025323,44.43394,RASARITULUI
706,26.03609,44.434078,LUJERULUI
2492,26.138589,44.427807,GHEORGHE PETRASCU
116,26.13248,44.441164,PIATA IANCULUI
156,26.123094,44.439436,SCOALA IANCULUI
250,26.120731,44.439601,FOISORUL DE FOC
3935,,,MIHAI EMINESCU
3863,26.101312,44.452057,SOS.STEFAN CEL MARE
303,26.101011,44.460332,PIATA FLOREASCA
1137,26.101525,44.463007,GLINKA
1138,26.102167,44.466296,CEAIKOVSKI
1385,25.954073,44.435247,SOSEAUA DE CENTURA
2624,25.972492,44.435723,GRUP SCOLAR AUTO
2774,25.98924,44.434319,METRO MILITARI
2627,26.000056,44.433742,MASTER
2911,26.01822,44.431121,SCOALA GENERALA 309
708,26.04263,44.434165,LICEUL TUDOR VLADIMIRESCU
1273,26.048334,44.434215,U.P.B.
715,26.055221,44.434374,FACULTATEA ELECTRONICA
639,26.058369,44.434411,PIATA LEUL
1205,26.074236,44.423704,SOSEAUA PANDURILOR
3492,26.079008,44.425013,PIATA ARSENALULUI
3405,,,CASA ACADEMIEI
966,26.086355,44.430554,PALATUL PARLAMENTULUI
3284,26.083975,44.43098,BD. B.P.HASDEU
3307,25.957047,44.439003,CARREFOUR MILITARI
4034,,,COMPLEX COMERCIAL WEST PARK
2625,25.981894,44.434912,VICTORIA
2626,25.995328,44.433861,NUFARUL
3536,26.002859,44.433735,IMPRIMERIA NATIONALA
2937,26.018315,44.433937,PIATA GORJULUI
4047,,,PETUNIEI
2781,25.975016,44.512096,UNIV. NATIONALA DE APARARE
1394,26.058617,44.434705,PIATA LEUL
733,26.053344,44.43463,BD. G-RAL VASILE MILEA
1098,26.047515,44.434592,U.P.B.
756,26.042784,44.434495,LICEUL TUDOR VLADIMIRESCU
2506,26.033664,44.4344,LUJERULUI
768,26.015205,44.434118,VALEA LUNGA
781,26.013286,44.434105,APUSULUI
1341,26.005463,44.432943,BD. PRECIZIEI
1342,26.00207,44.428984,C.F.R. COTROCENI
4327,,,VALEA CASCADELOR
4544,,,COMAT AUTO
4168,,,COMPLEX COMERCIAL MILITARI
2832,26.017565,44.42605,FRIGOCOM
2860,26.02505,44.426702,ROMANCIERILOR
2905,26.029711,44.426995,COMPLEX COMERCIAL
2833,26.034456,44.427334,BRASOV
2834,26.041633,44.427877,SERGENT MOISE
2835,26.049074,44.428242,SIBIU
2842,26.055644,44.428617,BD. G-RAL VASILE MILEA
2843,26.05907,44.428825,PIATA DANNY HUWE
754,26.066172,44.428488,PROFESOR DR. RAINER
755,26.069943,44.432159,CAROL DAVILA
